Date,Close,Unadjusted_close,High,Low,Open,Volume
2021-10-27,130.9,130.9,133.9,130.8,132.9,48093
2021-10-28,135.0,135.0,135.0,129.1,130.3,48042
2021-10-29,131.0,131.0,135.1,129.6,134.2,69031
2021-11-01,129.7,129.7,134.3,128.7,130.8,66649
2021-11-02,135.6,135.6,141.5,127.1,127.1,170048
2021-11-03,145.1,145.1,145.6,136.2,136.6,128043
2021-11-04,148.1,148.1,152.7,145.1,145.5,118091
2021-11-05,148.0,148.0,153.9,146.5,148.2,75183
2021-11-08,152.3,152.3,152.5,146.6,147.2,57471
2021-11-09,153.1,153.1,157.6,150.9,152.0,67354
2021-11-10,152.6,152.6,153.1,146.7,153.0,42120
2021-11-11,147.4,147.4,152.0,146.2,151.9,64960
2021-11-12,150.3,150.3,153.1,146.8,147.0,24047
2021-11-15,155.0,155.0,156.8,150.2,150.5,28101
2021-11-16,150.5,150.5,155.9,149.4,155.9,39810
2021-11-17,149.9,149.9,151.0,147.9,150.2,35144
2021-11-18,147.0,147.0,151.8,146.6,149.6,35841
2021-11-19,157.8,157.8,159.2,146.6,146.8,129625
2021-11-22,149.1,149.1,159.8,147.5,159.2,129326
2021-11-23,151.4,151.4,152.6,140.4,147.5,74427
2021-11-24,150.4,150.4,151.2,144.1,150.1,74940
2021-11-25,151.5,151.5,153.4,148.4,148.4,36737
2021-11-26,161.5,161.5,163.2,149.2,149.2,138313
2021-11-29,155.5,155.5,163.4,152.3,162.8,94479
2021-11-30,160.5,160.5,165.7,157.6,159.7,122608
2021-12-01,154.9,154.9,160.8,154.6,159.4,67885
2021-12-02,145.8,145.8,154.6,144.5,154.1,94267
2021-12-03,150.0,150.0,153.1,145.0,146.9,60901
2021-12-06,141.6,141.6,150.3,140.1,149.5,63185
2021-12-07,149.4,149.4,149.8,141.5,141.9,49019
2021-12-08,144.4,144.4,152.4,143.7,149.4,54115
2021-12-09,142.1,142.1,145.9,138.3,145.0,111938
2021-12-10,134.5,134.5,141.5,132.9,140.8,121122
2021-12-13,135.7,135.7,139.0,133.9,134.5,53629
2021-12-14,128.4,128.4,137.4,127.8,135.7,106834
2021-12-15,123.4,123.4,128.1,123.4,128.1,88349
2021-12-16,124.6,124.6,129.0,122.3,127.0,99357
2021-12-17,124.4,124.4,125.3,119.7,125.0,91305
2021-12-20,124.2,124.2,128.0,121.5,122.9,104281
2021-12-21,114.0,114.0,119.7,110.1,119.6,336680
2021-12-22,110.0,110.0,116.1,109.5,115.5,234257
2021-12-23,113.6,113.6,114.2,108.0,108.4,118554
2021-12-27,112.0,112.0,113.3,110.6,113.1,48614
2021-12-28,112.4,112.4,113.9,111.6,112.1,72425
2021-12-29,110.4,110.4,112.6,108.5,111.9,57674
2021-12-30,113.3,113.3,114.1,110.3,110.6,61316
2022-01-03,114.5,114.5,115.1,112.0,113.5,66222
2022-01-04,109.4,109.4,115.4,109.2,115.2,93279
2022-01-05,110.0,110.0,111.8,109.5,110.0,91110
2022-01-06,104.8,104.8,109.7,103.1,109.2,152131
2022-01-07,104.2,104.2,108.5,103.8,105.2,94183
2022-01-10,101.7,101.7,105.3,100.0,104.1,88846
2022-01-11,104.2,104.2,106.3,101.5,103.8,74480
2022-01-12,108.8,108.8,110.5,103.7,106.0,141170
2022-01-13,110.3,110.3,112.7,108.1,110.5,99174
2022-01-14,108.2,108.2,110.2,107.1,109.3,65557
2022-01-17,108.2,108.2,109.6,105.5,108.4,47382
2022-01-18,107.2,107.2,108.4,105.5,108.4,50110
2022-01-19,109.2,109.2,110.0,104.9,105.5,60559
2022-01-20,111.3,111.3,113.3,109.0,109.6,44740
2022-01-21,108.5,108.5,111.5,107.2,111.1,36927
2022-01-24,93.9,93.9,107.4,92.45,107.0,201635
2022-01-25,93.0,93.0,98.8,92.7,95.05,103886
2022-01-26,103.1,103.1,103.1,91.95,93.55,190089
2022-01-27,114.3,114.3,115.2,100.3,101.5,163688
2022-01-28,107.6,107.6,114.5,104.3,113.4,125817
2022-01-31,114.8,114.8,115.9,108.9,109.0,93518
2022-02-01,112.2,112.2,116.3,107.7,115.4,105868
2022-02-02,110.2,110.2,117.7,110.0,113.0,63666
2022-02-03,101.7,101.7,110.8,100.9,110.0,137509
2022-02-04,101.5,101.5,104.3,100.4,101.8,104556
2022-02-07,105.8,105.8,108.3,101.6,102.0,50762
2022-02-08,106.3,106.3,108.7,104.2,105.0,42759
2022-02-09,111.1,111.1,112.9,106.9,107.6,52114
2022-02-10,107.7,107.7,111.7,104.6,111.6,60205
2022-02-11,108.2,108.2,109.9,105.4,105.4,42155
2022-02-14,107.0,107.0,107.7,101.7,103.0,66635
2022-02-15,110.0,110.0,113.4,106.4,106.9,60469
2022-02-16,97.6,97.6,112.0,97.6,110.6,265619
2022-02-17,99.6,99.6,103.5,94.15,99.0,150056
2022-02-18,91.65,91.65,99.2,91.4,98.0,91666
2022-02-21,86.15,86.15,93.05,85.85,91.6,106947
2022-02-22,84.95,84.95,89.0,82.25,83.15,72608
2022-02-23,82.4,82.4,86.3,81.6,84.4,92630
2022-02-24,82.45,82.45,82.95,75.7,77.0,124314
2022-02-25,87.05,87.05,87.35,82.05,83.35,63904
2022-02-28,85.9,85.9,89.0,83.3,86.0,98470
2022-03-01,78.2,78.2,86.35,77.75,85.0,109567
2022-03-02,78.65,78.65,82.55,76.0,78.9,148051
2022-03-03,78.0,78.0,83.55,78.0,79.0,105757
2022-03-04,69.0,69.0,75.9,69.0,73.65,189120
2022-03-07,71.1,71.1,73.55,65.4,67.7,161063
2022-03-08,70.9,70.9,74.5,69.85,70.75,154939
2022-03-09,78.7,78.7,78.8,70.35,72.55,116231
2022-03-10,81.0,81.0,83.35,78.35,78.9,105405
2022-03-11,80.05,80.05,84.2,80.05,81.5,69216
2022-03-14,79.2,79.2,82.0,78.1,81.15,86398
2022-03-15,75.85,75.85,79.6,74.2,79.4,73169
2022-03-16,80.35,80.35,81.35,77.55,78.15,131104
2022-03-17,82.9,82.9,83.6,80.7,80.7,73092
2022-03-18,86.7,86.7,86.7,81.45,83.55,93228
2022-03-21,86.4,86.4,88.05,84.2,86.25,63281
2022-03-22,87.1,87.1,87.9,83.9,86.6,50687
2022-03-23,83.55,83.55,88.15,82.2,87.45,113302
2022-03-24,80.7,80.7,82.9,79.65,82.85,68156
2022-03-25,79.7,79.7,83.9,79.25,79.95,47868
2022-03-28,81.3,81.3,83.5,79.15,79.15,29923
2022-03-29,85.55,85.55,85.55,81.4,82.55,54189
2022-03-30,86.1,86.1,86.55,82.3,85.0,33924
2022-03-31,82.65,82.65,87.0,82.3,86.25,24877
2022-04-01,82.56,82.56,83.92,81.68,83.2,35184
2022-04-04,83.74,83.74,83.74,82.04,83.34,36817
2022-04-05,86.62,86.62,97.12,85.46,85.76,252401
2022-04-06,82.64,82.64,87.46,82.56,87.22,162783
2022-04-07,85.14,85.14,88.24,80.56,82.7,104934
2022-04-08,81.9,81.9,86.38,81.64,86.0,60557
2022-04-11,78.18,78.18,81.4,77.34,81.0,74884
2022-04-12,76.62,76.62,77.66,74.42,76.4,89253
2022-04-13,77.64,77.64,77.98,75.44,76.44,61692
2022-04-14,79.14,79.14,82.08,78.0,78.18,73006
2022-04-19,75.62,75.62,79.56,75.14,79.56,111817
2022-04-20,73.94,73.94,77.28,73.86,75.66,138625
2022-04-21,72.6,72.6,76.78,72.6,74.22,125754
2022-04-22,69.7,69.7,74.24,69.7,72.6,107793
2022-04-25,67.96,67.96,69.7,65.28,68.6,135743
2022-04-26,77.72,77.72,83.48,65.98,68.84,374020
2022-04-27,72.14,72.14,77.32,71.2,77.0,181291
2022-04-28,74.42,74.42,75.02,70.86,72.0,106393
2022-04-29,79.12,79.12,80.08,73.32,73.88,82043
2022-05-02,85.02,85.02,85.02,76.3,78.74,132929
2022-05-03,84.84,84.84,87.28,82.6,84.88,108221
2022-05-04,87.34,87.34,88.46,83.8,84.2,148920
2022-05-05,81.86,81.86,94.0,80.8,89.06,184452
2022-05-06,88.2,88.2,89.5,81.82,82.0,177027
2022-05-09,89.5,89.5,93.3,87.2,87.24,116153
2022-05-10,71.2,71.2,93.74,69.94,92.0,514326
2022-05-11,84.78,84.78,85.96,71.0,72.54,317909
2022-05-12,83.4,83.4,88.76,79.66,83.94,164974
2022-05-13,91.86,91.86,95.8,83.26,83.26,225642
2022-05-16,85.4,85.4,91.02,83.5,91.02,126148
2022-05-17,87.68,87.68,89.12,84.04,86.62,90259
2022-05-18,82.76,82.76,88.72,82.32,88.0,68255
2022-05-19,85.8,85.8,86.82,81.2,82.0,48952
2022-05-20,89.88,89.88,91.22,85.48,86.02,80574
2022-05-23,90.76,90.76,94.0,89.88,91.5,98631
2022-05-24,85.38,85.38,89.42,84.54,89.42,60251
2022-05-25,92.48,92.48,92.84,84.98,86.04,71434
2022-05-26,96.28,96.28,96.6,90.14,91.4,77730
2022-05-27,97.18,97.18,98.2,94.26,95.18,109237
2022-05-30,101.55,101.55,104.15,98.5,98.8,106573
2022-05-31,102.0,102.0,102.95,96.64,102.0,151430
2022-06-01,95.82,95.82,105.25,95.36,103.4,178127
2022-06-02,95.36,95.36,97.78,90.92,96.08,117493
2022-06-03,94.94,94.94,101.45,94.0,95.0,98802
2022-06-06,96.34,96.34,96.34,93.66,95.82,38011
2022-06-07,91.78,91.78,95.18,88.98,94.6,89510
2022-06-08,92.94,92.94,93.14,90.22,91.78,53750
2022-06-09,89.78,89.78,92.18,88.38,91.5,76128
2022-06-10,87.0,87.0,91.44,86.22,88.9,61010
2022-06-13,83.66,83.66,86.62,82.5,85.76,81382
2022-06-14,82.68,82.68,85.36,80.98,84.02,98030
2022-06-15,88.36,88.36,89.98,82.72,83.3,101721
2022-06-16,83.72,83.72,87.96,81.92,87.92,64943
2022-06-17,88.54,88.54,89.48,83.32,84.0,68215
2022-06-20,90.0,90.0,91.44,88.18,89.4,35985
2022-06-21,91.22,91.22,92.44,89.36,90.76,62033
2022-06-22,91.26,91.26,91.7,85.88,89.36,40899
2022-06-23,89.84,89.84,90.88,87.96,90.88,34605
2022-06-24,89.6,89.6,90.64,88.18,90.08,45446
2022-06-27,90.64,90.64,92.8,88.86,89.0,55820
2022-06-28,90.1,90.1,91.44,87.34,90.66,47138
2022-06-29,85.82,85.82,90.0,84.4,89.8,59715
2022-06-30,84.82,84.82,88.22,83.14,87.34,69346
2022-07-01,85.4,85.4,85.86,83.44,84.84,65916
2022-07-04,79.06,79.06,83.38,74.16,82.48,287553
2022-07-05,88.64,88.64,90.94,81.52,81.88,230044
2022-07-06,98.0,98.0,99.98,88.5,89.62,173237
2022-07-07,97.86,97.86,100.0,94.14,99.82,67260
2022-07-08,94.94,94.94,97.58,93.58,97.0,49285
2022-07-11,94.44,94.44,98.58,93.26,94.5,53006
2022-07-12,93.7,93.7,94.06,89.66,93.26,77968
2022-07-13,90.22,90.22,94.28,89.24,93.1,47655
2022-07-14,87.5,87.5,90.82,86.02,90.5,52054
2022-07-15,89.22,89.22,89.54,86.36,88.14,43371
2022-07-18,90.46,90.46,92.52,89.28,89.28,38894
2022-07-19,92.3,92.3,93.16,88.84,90.84,57708
2022-07-20,95.96,95.96,98.2,92.0,92.0,62124
2022-07-21,95.52,95.52,98.8,92.86,96.0,61737
2022-07-22,92.0,92.0,99.02,88.1,95.74,130954
2022-07-25,91.92,91.92,94.16,90.28,91.02,37718
2022-07-26,87.12,87.12,92.26,87.0,91.84,58765
2022-07-27,90.36,90.36,91.94,85.86,86.82,40275
2022-07-28,91.44,91.44,92.74,89.54,91.24,27911
2022-07-29,94.66,94.66,95.22,91.74,91.74,41725
2022-08-01,96.38,96.38,97.04,93.46,94.96,29380
2022-08-02,98.86,98.86,100.3,94.46,96.72,61811
2022-08-03,96.76,96.76,97.3,91.5,95.18,115297
2022-08-04,96.76,96.76,96.76,96.76,96.76,86897
2022-08-05,87.76,87.76,96.64,86.32,95.0,219071
2022-08-08,88.48,88.48,88.74,86.16,88.52,74619
2022-08-09,81.74,81.74,88.3,81.1,87.36,93259
2022-08-10,81.14,81.14,83.04,80.0,80.02,105994
2022-08-11,80.26,80.26,82.0,79.74,81.52,101855
2022-08-12,80.7,80.7,81.12,79.74,80.2,38800
2022-08-15,79.74,79.74,83.48,79.54,81.78,47379
2022-08-16,79.78,79.78,81.32,79.06,80.0,59113
2022-08-17,76.38,76.38,80.0,76.32,79.94,67410
2022-08-18,79.0,79.0,81.28,78.12,79.0,85016
2022-08-19,77.48,77.48,79.22,77.1,78.3,49138
2022-08-22,70.28,70.28,81.12,69.8,76.52,266323
2022-08-23,65.56,65.56,70.2,64.76,70.2,312957
2022-08-24,64.0,64.0,66.96,63.14,64.82,167635
2022-08-25,60.66,60.66,65.6,60.42,64.3,247159
2022-08-26,59.56,59.56,63.2,58.92,60.74,225009
2022-08-29,59.44,59.44,60.7,58.0,58.52,104553
2022-08-30,57.08,57.08,61.56,56.96,60.2,155187
2022-08-31,55.6,55.6,57.58,55.22,57.42,111798
2022-09-01,51.36,51.36,54.78,51.0,54.5,171484
2022-09-02,54.36,54.36,54.56,51.2,51.3,203095
2022-09-05,54.78,54.78,55.04,52.16,52.5,101472
2022-09-06,54.26,54.26,56.6,53.58,55.28,132574
2022-09-07,54.12,54.12,55.28,52.84,53.26,119641
2022-09-08,53.82,53.82,54.9,53.3,54.64,95948
2022-09-09,53.76,53.76,55.68,53.64,54.08,121569
2022-09-12,54.66,54.66,55.32,52.0,54.26,247804
2022-09-13,50.98,50.98,56.3,50.92,55.32,164962
2022-09-14,48.91,48.91,51.64,48.73,50.72,139065
2022-09-15,47.51,47.51,49.26,47.33,48.8,135949
2022-09-16,47.86,47.86,48.09,46.69,46.8,119524
2022-09-19,46.1,46.1,47.45,45.4,47.01,129242
2022-09-20,44.95,44.95,46.56,44.6,46.3,114348
2022-09-21,44.24,44.24,44.81,43.53,43.64,117033
2022-09-22,41.98,41.98,44.18,41.98,43.0,90717
2022-09-23,40.6,40.6,42.38,39.61,41.43,156806
2022-09-26,41.01,41.01,42.29,39.88,39.89,101808
2022-09-27,42.82,42.82,44.14,41.22,41.49,109934
2022-09-28,42.32,42.32,42.4,40.37,42.19,116612
2022-09-29,39.46,39.46,42.92,39.35,42.77,106602
2022-09-30,41.45,41.45,41.98,39.14,39.76,119695
2022-10-03,41.93,41.93,42.03,40.14,41.5,86047
2022-10-04,43.98,43.98,44.21,41.8,43.37,137733
2022-10-05,43.27,43.27,49.0,42.69,48.58,442241
2022-10-06,42.7,42.7,44.74,42.48,43.79,209349
2022-10-07,41.07,41.07,43.74,40.62,42.42,181672
2022-10-10,39.57,39.57,41.55,39.57,40.37,123544
2022-10-11,39.95,39.95,40.97,39.42,39.5,123745
2022-10-12,38.5,38.5,40.02,38.22,40.02,229063
2022-10-13,39.34,39.34,39.73,37.25,38.24,157837
2022-10-14,40.29,40.29,41.7,39.42,40.24,88779
2022-10-17,42.28,42.28,43.24,39.6,40.1,120636
2022-10-18,42.33,42.33,43.43,41.72,42.31,140277
2022-10-19,39.82,39.82,42.17,39.52,42.17,151228
2022-10-20,40.9,40.9,40.9,38.71,39.33,134917
2022-10-21,40.37,40.37,41.34,39.49,40.07,86895
2022-10-24,40.11,40.11,41.29,39.33,41.01,77564
2022-10-25,42.44,42.44,42.44,39.49,40.18,115137
2022-10-26,43.72,43.72,44.74,41.91,42.03,186765
2022-10-27,42.65,42.65,44.39,42.54,43.18,83207
2022-10-28,41.53,41.53,42.14,41.31,41.87,111053
2022-10-31,41.95,41.95,44.31,41.1,44.12,210395
2022-11-01,45.12,45.12,46.25,41.95,42.38,204053
2022-11-02,44.12,44.12,44.96,43.34,44.86,101435
2022-11-03,38.19,38.19,40.62,36.51,40.62,611900
2022-11-04,40.82,40.82,41.47,38.63,39.0,276794
2022-11-07,44.57,44.57,44.8,39.98,40.2,200542
2022-11-08,46.79,46.79,46.79,43.12,44.32,116876
2022-11-09,45.02,45.02,45.65,42.93,45.65,205227
2022-11-10,46.52,46.52,46.53,42.2,43.99,161506
2022-11-11,52.46,52.46,52.46,46.64,46.89,274422
2022-11-14,50.74,50.74,52.3,50.16,51.6,133794
2022-11-15,47.58,47.58,50.92,46.83,50.92,156775
2022-11-16,45.17,45.17,48.0,44.91,48.0,125600
2022-11-17,43.96,43.96,45.8,43.26,45.22,138857
2022-11-18,44.32,44.32,45.5,43.12,44.0,104915
2022-11-21,42.35,42.35,44.23,42.11,43.82,86165
2022-11-22,42.05,42.05,43.1,41.6,42.14,70212
2022-11-23,42.29,42.29,42.73,41.11,42.28,89230
2022-11-24,45.08,45.08,45.32,42.36,42.37,115930
2022-11-25,43.23,43.23,45.84,42.77,45.8,117246
2022-11-28,42.64,42.64,43.48,41.88,42.81,57259
2022-11-29,42.0,42.0,42.76,41.55,42.76,109128
2022-11-30,42.32,42.32,43.75,42.0,42.16,69649
2022-12-01,47.92,47.92,48.58,44.52,44.52,260359
2022-12-02,48.07,48.07,49.95,46.79,48.4,181081
2022-12-05,48.34,48.34,49.52,47.65,48.5,97007
2022-12-06,46.55,46.55,48.13,46.21,48.13,82535
2022-12-07,45.71,45.71,46.86,45.39,45.42,91497
2022-12-08,45.35,45.35,46.46,44.58,45.82,69595
2022-12-09,45.35,45.35,46.98,44.8,45.35,164544
2022-12-12,45.0,45.0,45.35,43.3,44.82,92985
2022-12-13,46.19,46.19,47.92,42.99,44.89,207425
2022-12-14,44.77,44.77,45.74,44.2,45.72,65610
2022-12-15,42.3,42.3,44.0,42.1,44.0,150524
2022-12-16,42.3,42.3,43.19,41.95,42.03,113724
2022-12-19,43.19,43.19,43.7,41.62,42.1,87784
2022-12-20,44.11,44.11,44.24,42.49,42.56,68578
2022-12-21,45.66,45.66,48.16,44.22,44.45,172949
2022-12-22,44.66,44.66,46.07,44.66,45.67,109322
2022-12-23,46.08,46.08,46.4,44.21,44.7,66729
2022-12-27,44.04,44.04,47.2,43.69,46.45,78694
2022-12-28,43.55,43.55,44.49,43.18,43.8,55656
2022-12-29,45.43,45.43,45.45,42.75,43.42,60531
2022-12-30,44.11,44.11,45.89,44.11,45.0,21309
2023-01-02,46.63,46.63,46.67,44.54,44.54,80512
2023-01-03,49.29,49.29,49.98,45.83,45.83,169837
2023-01-04,51.28,51.28,53.18,49.51,50.1,170118
2023-01-05,49.84,49.84,52.22,49.26,51.4,86450
2023-01-06,50.66,50.66,50.78,47.93,49.97,60383
2023-01-09,57.1,57.1,57.34,51.14,51.24,198310
2023-01-10,56.92,56.92,58.04,55.02,57.4,172024
2023-01-11,57.88,57.88,60.58,55.12,56.3,261100
2023-01-12,63.98,63.98,65.12,58.14,59.1,309095
2023-01-13,63.98,63.98,63.98,63.98,63.98,213199
2023-01-16,63.76,63.76,64.6,62.64,63.88,126116
2023-01-17,64.58,64.58,65.34,63.1,63.3,89847
2023-01-18,62.64,62.64,65.2,61.82,65.02,112882
2023-01-19,60.98,60.98,64.04,60.98,61.38,154489
2023-01-20,64.36,64.36,64.36,61.1,61.5,103011
2023-01-23,65.76,65.76,67.72,64.22,65.1,148439
2023-01-24,64.9,64.9,66.18,63.7,65.68,72921
2023-01-25,62.9,62.9,64.3,62.36,64.3,123248
2023-01-26,63.8,63.8,65.24,63.6,63.82,89447
2023-01-27,63.8,63.8,63.8,63.8,63.8,98058
2023-01-30,63.52,63.52,65.54,63.4,64.8,113604
2023-01-31,66.0,66.0,66.48,62.8,63.04,147007
2023-02-01,64.94,64.94,67.32,64.4,65.5,142475
2023-02-02,71.5,71.5,72.74,66.92,66.92,255978
2023-02-03,71.06,71.06,71.74,67.62,69.4,200038
2023-02-06,70.44,70.44,70.9,68.12,69.86,71554
2023-02-07,70.76,70.76,72.94,69.74,70.22,95777
2023-02-08,71.96,71.96,75.02,71.54,72.68,127887
2023-02-09,63.18,63.18,70.1,63.1,70.0,395492
2023-02-10,63.18,63.18,64.9,61.36,62.7,174152
2023-02-13,64.88,64.88,65.66,61.74,62.3,150865
2023-02-14,65.24,65.24,67.02,64.8,65.6,121004
2023-02-15,66.0,66.0,66.72,64.76,65.28,46199
2023-02-16,68.84,68.84,69.7,66.48,66.48,152047
2023-02-17,66.78,66.78,68.84,66.68,67.38,69499
2023-02-20,68.9,68.9,68.9,66.9,67.26,50440
2023-02-21,68.06,68.06,69.02,66.82,68.5,83966
2023-02-22,69.54,69.54,70.8,66.22,66.96,132848
2023-02-23,70.42,70.42,71.48,69.06,69.2,93719
2023-02-24,69.76,69.76,70.6,69.22,70.36,109098
2023-02-27,68.98,68.98,69.9,67.62,69.42,60128
2023-02-28,68.6,68.6,69.36,67.48,68.46,56327
2023-03-01,66.58,66.58,69.56,66.3,69.0,83269
2023-03-02,67.32,67.32,67.48,64.44,65.4,60987
2023-03-03,73.78,73.78,74.5,67.52,67.58,166613
2023-03-06,74.66,74.66,76.58,73.04,74.66,101655
2023-03-07,70.38,70.38,78.0,68.7,77.64,239634
2023-03-08,71.02,71.02,72.28,70.02,70.02,106366
2023-03-09,71.4,71.4,71.98,68.22,71.1,113127
2023-03-10,70.0,70.0,70.54,68.6,70.1,90629
2023-03-13,69.68,69.68,71.5,66.52,70.5,128786
2023-03-14,74.44,74.44,74.96,69.14,69.7,142486
2023-03-15,71.28,71.28,74.3,69.82,74.28,95669
2023-03-16,74.36,74.36,75.6,72.14,74.0,139733
2023-03-17,73.0,73.0,75.3,71.24,74.72,129405
2023-03-20,72.88,72.88,73.46,69.12,72.0,74892
2023-03-21,74.94,74.94,76.44,73.18,73.92,115545
2023-03-22,75.28,75.28,75.8,73.5,74.98,66685
2023-03-23,75.64,75.64,75.8,73.7,75.64,79295
2023-03-24,70.54,70.54,75.56,70.4,74.8,169675
2023-03-27,73.68,73.68,73.68,70.8,72.32,73977
2023-03-28,73.9,73.9,74.82,72.74,73.98,49070
2023-03-29,75.68,75.68,75.9,73.04,74.84,73634
2023-03-30,81.5,81.5,81.58,76.5,76.5,219913
2023-03-31,83.42,83.42,84.2,81.46,81.9,143906
2023-04-03,80.56,80.56,83.36,79.62,83.36,108546
2023-04-04,78.0,78.0,80.46,78.0,79.56,87160
2023-04-05,84.36,84.36,86.22,81.12,83.0,313477
2023-04-06,85.34,85.34,85.62,82.26,83.9,73096
2023-04-11,86.74,86.74,86.98,85.18,86.0,59414
2023-04-12,86.4,86.4,88.18,85.32,86.76,81430
2023-04-13,88.6,88.6,88.82,86.58,86.58,76370
2023-04-14,87.08,87.08,89.18,86.32,88.6,64826
2023-04-17,89.7,89.7,91.68,88.06,88.48,115661
2023-04-18,89.72,89.72,90.7,89.22,90.1,53046
2023-04-19,89.68,89.68,90.46,88.74,88.98,65178
2023-04-20,89.72,89.72,89.92,87.1,89.4,86770
2023-04-21,88.44,88.44,89.94,87.26,89.04,52162
2023-04-24,88.26,88.26,88.52,87.52,88.14,50954
2023-04-25,88.84,88.84,89.2,86.56,87.98,70405
2023-04-26,91.56,91.56,91.58,88.0,88.7,77417
2023-04-27,92.94,92.94,93.16,91.16,91.46,77741
2023-04-28,90.48,90.48,94.86,89.24,93.14,114258
2023-05-02,88.68,88.68,92.88,87.8,92.88,145027
2023-05-03,88.18,88.18,89.06,86.6,88.92,74400
2023-05-04,90.12,90.12,90.12,87.0,88.0,71138
2023-05-05,91.84,91.84,92.12,90.64,91.24,43513
2023-05-08,92.06,92.06,92.56,90.5,92.44,33061
2023-05-09,89.38,89.38,90.7,88.64,90.56,55471
2023-05-10,91.9,91.9,92.68,88.58,89.58,80186
2023-05-11,93.0,93.0,93.0,90.42,91.56,45813
2023-05-12,93.0,93.0,93.0,93.0,93.0,40657
2023-05-15,94.18,94.18,94.78,92.98,92.98,42468
2023-05-16,92.86,92.86,94.38,92.02,93.86,46007
2023-05-17,95.6,95.6,98.1,93.0,94.06,130584
2023-05-18,94.9,94.9,96.06,93.84,96.06,33484
2023-05-19,96.02,96.02,96.82,94.68,94.68,42647
2023-05-22,97.8,97.8,98.06,95.92,96.22,55136
2023-05-23,99.42,99.42,99.9,97.72,98.32,96633
2023-05-24,95.74,95.74,98.62,93.8,98.54,80253
2023-05-25,93.94,93.94,96.9,92.6,96.0,69893
2023-05-26,93.76,93.76,94.66,91.68,93.62,73524
2023-05-29,96.1,96.1,96.1,94.06,94.4,29918
2023-05-30,94.02,94.02,96.44,93.52,96.0,39364
2023-05-31,90.96,90.96,94.5,90.24,93.02,92066
2023-06-01,93.54,93.54,93.56,91.54,92.06,66548
2023-06-02,96.12,96.12,96.98,94.22,94.38,54374
2023-06-05,95.32,95.32,96.0,94.38,95.36,26931
2023-06-06,98.8,98.8,99.14,95.06,95.06,67222
2023-06-07,96.98,96.98,100.05,96.76,98.94,87034
2023-06-08,96.96,96.96,96.96,92.5,95.8,46114
2023-06-09,88.88,88.88,95.16,81.64,94.02,374460
2023-06-12,88.88,88.88,88.88,88.88,88.88,103964
2023-06-13,88.88,88.88,88.88,88.88,88.88,113354
2023-06-14,96.18,96.18,96.24,92.8,94.98,95012
2023-06-15,89.76,89.76,95.7,88.3,95.7,155132
2023-06-16,88.76,88.76,91.0,86.7,90.08,411514
2023-06-19,91.48,91.48,92.28,87.92,88.52,73581
2023-06-20,90.98,90.98,92.32,90.42,91.66,60955
2023-06-21,90.14,90.14,93.28,89.76,90.96,68673
2023-06-22,92.72,92.72,92.94,89.42,91.0,56160
2023-06-23,88.92,88.92,94.2,88.88,91.76,96012
2023-06-26,87.7,87.7,90.8,87.52,90.12,66805
2023-06-27,87.9,87.9,88.94,85.98,88.06,57035
2023-06-28,90.3,90.3,90.3,88.06,88.32,57148
2023-06-29,94.16,94.16,94.6,90.94,90.94,120329
2023-06-30,94.84,94.84,95.9,93.36,93.68,79991
2023-07-03,97.7,97.7,98.26,95.0,96.56,87138
2023-07-04,99.22,99.22,99.52,97.24,97.6,72098
2023-07-05,98.08,98.08,99.56,95.98,98.5,54702
2023-07-06,105.0,105.0,106.1,99.5,102.95,300441
2023-07-07,109.45,109.45,110.8,104.3,105.1,156283
2023-07-10,105.95,105.95,110.4,103.6,109.05,132568
2023-07-11,106.35,106.35,107.35,104.6,105.0,92692
2023-07-12,104.1,104.1,106.85,104.0,106.3,79039
2023-07-13,104.15,104.15,106.2,102.7,104.0,75694
2023-07-14,104.6,104.6,105.4,101.8,104.5,53174
2023-07-17,103.4,103.4,104.5,102.1,103.85,44075
2023-07-18,103.45,103.45,104.85,101.6,103.45,36915
2023-07-19,103.85,103.85,103.85,101.0,103.3,46884
2023-07-20,104.1,104.1,105.55,103.0,103.0,38190
2023-07-21,103.9,103.9,104.5,102.85,103.35,37964
2023-07-24,105.6,105.6,106.0,103.0,103.0,37748
2023-07-25,105.4,105.4,106.5,104.8,105.75,30457
2023-07-26,107.0,107.0,107.5,105.2,105.2,45780
2023-07-27,105.0,105.0,106.8,104.4,105.95,44317
2023-07-28,104.0,104.0,105.15,103.0,104.75,55032
2023-07-31,105.6,105.6,106.15,103.15,103.15,63548
2023-08-01,116.05,116.05,119.2,108.0,110.0,298281
2023-08-02,110.25,110.25,114.15,109.8,114.15,121946
2023-08-03,114.8,114.8,115.05,111.3,111.65,53727
2023-08-04,115.0,115.0,116.95,114.5,114.9,68535
2023-08-07,110.8,110.8,116.3,110.35,114.8,63122
2023-08-08,112.9,112.9,113.7,110.5,111.3,50217
2023-08-09,111.6,111.6,116.6,111.6,115.85,40058
2023-08-10,111.55,111.55,113.3,111.5,112.75,35241
2023-08-11,111.35,111.35,111.8,110.1,111.25,26589
2023-08-14,113.5,113.5,113.5,111.45,111.5,29706
2023-08-15,114.55,114.55,115.0,112.7,114.55,50471
2023-08-16,112.95,112.95,115.05,112.95,114.45,33632
2023-08-17,111.8,111.8,113.45,111.2,112.55,31744
2023-08-18,99.52,99.52,111.9,99.08,111.75,215170
