Date,Close,Unadjusted_close,High,Low,Open,Volume
2021-04-21,37.97,37.97,38.12,35.43,35.43,23810
2021-04-22,37.7,37.7,37.98,37.7,37.98,19459
2021-04-23,37.79,37.79,38.26,37.67,37.67,18674
2021-04-26,38.29,38.29,38.29,37.57,37.78,14725
2021-04-27,37.93,37.93,38.17,37.93,38.14,12345
2021-04-28,38.47,38.47,38.54,38.17,38.17,4644
2021-04-29,38.55,38.55,38.65,38.34,38.34,13192
2021-04-30,38.53,38.53,39.04,38.24,38.24,7129
2021-05-03,38.25,38.25,38.52,38.2,38.52,16014
2021-05-04,37.77,37.77,38.44,37.74,38.34,38291
2021-05-05,40.04,40.04,41.0,38.88,38.88,140622
2021-05-06,42.47,42.47,42.47,39.9,39.9,156906
2021-05-07,42.76,42.76,42.79,42.23,42.7,95127
2021-05-10,42.54,42.54,43.0,42.54,43.0,90706
2021-05-11,41.1,41.1,42.45,41.1,41.91,69016
2021-05-12,42.07,42.07,42.23,40.88,40.88,11726
2021-05-13,40.75,40.75,41.55,40.64,41.55,29968
2021-05-14,41.28,41.28,41.45,41.03,41.45,34717
2021-05-17,41.9,41.9,41.9,41.54,41.54,29461
2021-05-18,42.01,42.01,42.47,41.79,41.79,48400
2021-05-19,41.72,41.72,41.92,41.72,41.89,98471
2021-05-20,43.16,43.16,43.16,42.06,42.06,16610
2021-05-21,45.31,45.31,45.6,42.81,42.81,117930
2021-05-25,45.83,45.83,46.21,44.95,46.21,78482
2021-05-26,44.65,44.65,46.45,44.65,45.73,98973
2021-05-27,45.75,45.75,46.3,44.08,44.08,58832
2021-05-28,46.17,46.17,46.21,45.85,45.9,45905
2021-05-31,46.48,46.48,47.17,46.48,46.74,15911
2021-06-01,46.73,46.73,46.97,46.55,46.55,18338
2021-06-02,46.84,46.84,46.9,46.61,46.85,71146
2021-06-03,46.7,46.7,46.78,46.48,46.66,38042
2021-06-04,46.24,46.24,46.98,46.24,46.69,23339
2021-06-07,46.8,46.8,46.8,46.33,46.74,4017
2021-06-08,48.2,48.2,48.38,47.1,47.12,35901
2021-06-09,48.2,48.2,48.48,48.17,48.48,60184
2021-06-10,47.0,47.0,48.38,47.0,48.38,118257
2021-06-11,46.88,46.88,47.62,46.66,47.44,23251
2021-06-14,46.54,46.54,46.87,46.54,46.87,12870
2021-06-15,46.66,46.66,46.8,46.44,46.68,113677
2021-06-16,45.95,45.95,46.26,45.95,46.26,32020
2021-06-17,46.62,46.62,46.7,46.0,46.26,10208
2021-06-18,45.7,45.7,47.0,45.7,46.3,10785
2021-06-21,45.75,45.75,45.75,44.39,44.39,148962
2021-06-22,46.1,46.1,46.1,45.83,45.83,23040
2021-06-23,46.29,46.29,46.34,45.9,45.9,6484
2021-06-24,46.74,46.74,46.74,46.46,46.46,4896
2021-06-25,46.66,46.66,46.66,46.23,46.25,5344
2021-06-28,46.03,46.03,46.9,46.03,46.9,48555
2021-06-29,45.65,45.65,46.04,45.65,45.99,10737
2021-06-30,45.9,45.9,46.0,45.09,45.58,21257
2021-07-01,46.23,46.23,46.75,45.97,46.0,38207
2021-07-02,47.0,47.0,47.0,46.18,46.18,2632
2021-07-05,46.71,46.71,47.23,46.62,46.62,22238
2021-07-06,47.59,47.59,47.59,46.79,46.94,22229
2021-07-07,47.05,47.05,47.14,46.94,46.94,15818
2021-07-08,46.7,46.7,47.08,46.65,46.82,48371
2021-07-09,49.12,49.12,50.0,47.17,47.17,53463
2021-07-12,49.11,49.11,49.27,48.58,48.58,28309
2021-07-13,51.6,51.6,51.6,49.1,49.39,99247
2021-07-14,50.36,50.36,52.56,50.24,50.24,283109
2021-07-15,50.72,50.72,51.62,50.72,51.62,86098
2021-07-16,49.99,49.99,50.8,49.86,50.54,20827
2021-07-19,48.29,48.29,49.63,47.94,49.63,116234
2021-07-20,49.35,49.35,49.35,48.23,48.23,45619
2021-07-21,50.18,50.18,50.2,49.16,49.16,119296
2021-07-22,50.2,50.2,50.7,50.2,50.4,120191
2021-07-23,50.1,50.1,50.1,49.92,49.92,50100
2021-07-26,51.02,51.02,51.14,50.04,50.04,54449
2021-07-27,50.36,50.36,50.9,50.3,50.72,21987
2021-07-28,50.32,50.32,50.84,50.16,50.16,15806
2021-07-29,50.04,50.04,50.5,50.04,50.14,24327
2021-07-30,50.5,50.5,50.8,50.24,50.24,26005
2021-08-02,51.44,51.44,51.44,50.96,50.96,103865
2021-08-03,52.0,52.0,52.14,51.8,51.8,98205
